26000	50	0.001286
27000	50	0.001274
28000	50	0.001358
29000	50	0.003047
30000	50	0.001316
31000	50	0.001481
32000	50	0.001378
33000	50	0.001558
34000	50	0.00172
35000	50	0.001604
36000	50	0.001739
37000	50	0.00179
38000	50	0.001756
39000	50	0.001686
40000	50	0.002054
41000	50	0.001772
42000	50	0.001841
43000	50	0.001931
44000	50	0.001849
45000	50	0.001966
46000	50	0.001897
47000	50	0.002034
48000	50	0.002003
49000	50	0.001963
50000	50	0.002168
100	100	0.00016
200	100	0.000165
300	100	0.00018
400	100	0.000233
500	100	0.000253
600	100	0.000212
700	100	0.000256
800	100	0.000252
900	100	0.000269
1000	100	0.000254
1100	100	0.000492
1200	100	0.000415
1300	100	0.000405
1400	100	0.000447
1500	100	0.000407
1600	100	0.000461
1700	100	0.000422
1800	100	0.000476
1900	100	0.000493
2000	100	0.000466
2100	100	0.000526
2200	100	0.000491
2300	100	0.00055
2400	100	0.000532
2500	100	0.000526
2600	100	0.000585
2700	100	0.000541
2800	100	0.000615
2900	100	0.000621
3000	100	0.000691
3100	100	0.000592
3200	100	0.000676
3300	100	0.000668
3400	100	0.000724
3500	100	0.0007
3600	100	0.000673
3700	100	0.000725
3800	100	0.000701
3900	100	0.000697
4000	100	0.000763
4100	100	0.00075
4200	100	0.000793
4300	100	0.000755
4400	100	0.000805
4500	100	0.000777
4600	100	0.000785
4700	100	0.000832
4800	100	0.000816
4900	100	0.003881
5000	100	0.000862
5000	100	0.000892
6000	100	0.001047
7000	100	0.000996
8000	100	0.001109
9000	100	0.001255
10000	100	0.00134
11000	100	0.001315
12000	100	0.001376
13000	100	0.001505
14000	100	0.001479
15000	100	0.001564
16000	100	0.001554
17000	100	0.001684
18000	100	0.00171
19000	100	0.001773
20000	100	0.001944
21000	100	0.001856
22000	100	0.002043
23000	100	0.001991
24000	100	0.002287
25000	100	0.002241
26000	100	0.002361
27000	100	0.002667
28000	100	0.002322
29000	100	0.002586
30000	100	0.002718
31000	100	0.002663
32000	100	0.002548
33000	100	0.002623
34000	100	0.002944
35000	100	0.002803
36000	100	0.003129
37000	100	0.003768
38000	100	0.003224
39000	100	0.003173
40000	100	0.003105
41000	100	0.003384
42000	100	0.003214
43000	100	0.003777
44000	100	0.003458
45000	100	0.003652
46000	100	0.003713
47000	100	0.003913
48000	100	0.004248
49000	100	0.003827
50000	100	0.004131
100	500	0.000453
200	500	0.000549
300	500	0.000615
400	500	0.000786
500	500	0.000762
600	500	0.000812
700	500	0.000965
800	500	0.000905
900	500	0.001054
1000	500	0.001036
1100	500	0.001641
1200	500	0.001518
1300	500	0.001634
1400	500	0.001847
1500	500	0.001698
1600	500	0.001935
1700	500	0.001842
1800	500	0.002029
1900	500	0.002177
2000	500	0.001991
2100	500	0.002289
2200	500	0.011347
2300	500	0.00234
2400	500	0.002191
2500	500	0.002454
2600	500	0.002272
2700	500	0.002358
2800	500	0.002596
2900	500	0.002522
3000	500	0.002748
3100	500	0.002628
3200	500	0.002891
3300	500	0.002831
3400	500	0.00297
3500	500	0.003083
3600	500	0.002963
3700	500	0.003176
3800	500	0.003087
3900	500	0.003861
4000	500	0.003264
4100	500	0.003479
4200	500	0.003557
4300	500	0.003384
4400	500	0.003581
4500	500	0.003476
4600	500	0.003644
4700	500	0.003603
4800	500	0.003661
4900	500	0.003876
5000	500	0.003773
5000	500	0.00389
6000	500	0.004137
7000	500	0.004722
8000	500	0.004927
9000	500	0.005602
10000	500	0.005791
11000	500	0.006124
12000	500	0.006488
13000	500	0.006836
14000	500	0.007023
15000	500	0.006958
16000	500	0.007426
17000	500	0.007365
18000	500	0.008526
19000	500	0.008393
20000	500	0.009135
21000	500	0.008598
22000	500	0.009393
23000	500	0.009282
24000	500	0.009949
25000	500	0.011633
26000	500	0.011359
27000	500	0.010551
28000	500	0.011286
29000	500	0.012054
30000	500	0.01172
31000	500	0.012482
32000	500	0.012753
33000	500	0.01319
34000	500	0.013594
35000	500	0.014003
36000	500	0.013358
37000	500	0.014502
38000	500	0.015743
39000	500	0.014182
40000	500	0.015558
41000	500	0.014959
42000	500	0.016105
43000	500	0.015866
44000	500	0.017066
45000	500	0.016248
46000	500	0.017495
47000	500	0.016729
48000	500	0.017903
49000	500	0.019002
50000	500	0.018559
100	1000	0.000838
200	1000	0.00087
300	1000	0.001321
400	1000	0.0013
500	1000	0.001579
600	1000	0.001731
700	1000	0.001817
800	1000	0.001938
900	1000	0.00186
1000	1000	0.002178
1100	1000	0.002895
1200	1000	0.003278
1300	1000	0.003287
1400	1000	0.003588
1500	1000	0.003649
1600	1000	0.003805
1700	1000	0.003847
1800	1000	0.003992
1900	1000	0.00406
2000	1000	0.003962
2100	1000	0.004335
2200	1000	0.004554
2300	1000	0.004149
2400	1000	0.004664
2500	1000	0.004392
2600	1000	0.005244
2700	1000	0.00466
2800	1000	0.005203
2900	1000	0.004894
3000	1000	0.005049
3100	1000	0.005491
3200	1000	0.005333
3300	1000	0.005837
3400	1000	0.005568
3500	1000	0.006087
3600	1000	0.005854
3700	1000	0.006329
3800	1000	0.006061
3900	1000	0.006444
4000	1000	0.006609
4100	1000	0.006649
4200	1000	0.006879
4300	1000	0.006843
4400	1000	0.00701
4500	1000	0.006903
4600	1000	0.007332
4700	1000	0.007108
4800	1000	0.007242
4900	1000	0.007452
5000	1000	0.00743
5000	1000	0.007644
6000	1000	0.008731
7000	1000	0.009286
8000	1000	0.010231
9000	1000	0.010508
10000	1000	0.016875
11000	1000	0.012008
12000	1000	0.013199
13000	1000	0.01401
14000	1000	0.013878
15000	1000	0.014049
16000	1000	0.014868
17000	1000	0.014476
18000	1000	0.016707
19000	1000	0.016079
20000	1000	0.0174
21000	1000	0.018065
22000	1000	0.01758
23000	1000	0.01931
24000	1000	0.019762
25000	1000	0.02061
26000	1000	0.020251
27000	1000	0.022006
28000	1000	0.021507
29000	1000	0.023429
30000	1000	0.024952
31000	1000	0.025075
32000	1000	0.02509
33000	1000	0.02553
34000	1000	0.026716
35000	1000	0.027834
36000	1000	0.032098
37000	1000	0.029068
38000	1000	0.027633
39000	1000	0.029857
40000	1000	0.028703
41000	1000	0.032298
42000	1000	0.03085
43000	1000	0.032996
44000	1000	0.035219
45000	1000	0.034333
46000	1000	0.034515
47000	1000	0.035119
48000	1000	0.035731
49000	1000	0.036856
50000	1000	0.039491
100	5000	0.003929
200	5000	0.004064
300	5000	0.005612
400	5000	0.006904
500	5000	0.006856
600	5000	0.008165
700	5000	0.00794
800	5000	0.010579
900	5000	0.009262
1000	5000	0.009481
1100	5000	0.015289
1200	5000	0.014844
1300	5000	0.017181
1400	5000	0.015956
1500	5000	0.018057
1600	5000	0.017701
1700	5000	0.019128
1800	5000	0.01843
1900	5000	0.019911
2000	5000	0.018643
2100	5000	0.021497
2200	5000	0.019809
2300	5000	0.02117
2400	5000	0.022897
2500	5000	0.021455
2600	5000	0.024051
2700	5000	0.022746
2800	5000	0.025192
2900	5000	0.024101
3000	5000	0.02639
3100	5000	0.025506
3200	5000	0.02829
3300	5000	0.027697
3400	5000	0.029346
3500	5000	0.028668
3600	5000	0.030534
3700	5000	0.029932
3800	5000	0.031579
3900	5000	0.031737
4000	5000	0.032489
4100	5000	0.032639
4200	5000	0.033916
4300	5000	0.033352
4400	5000	0.036199
4500	5000	0.034059
4600	5000	0.035477
4700	5000	0.03536
4800	5000	0.036624
4900	5000	0.036929
5000	5000	0.037662
5000	5000	0.037392
6000	5000	0.041501
7000	5000	0.045539
8000	5000	0.049839
9000	5000	0.052081
10000	5000	0.059993
11000	5000	0.05892
12000	5000	0.061149
13000	5000	0.069413
14000	5000	0.067742
15000	5000	0.071626
16000	5000	0.072399
17000	5000	0.074268
18000	5000	0.082307
19000	5000	0.08304
20000	5000	0.086913
21000	5000	0.089997
22000	5000	0.090101
23000	5000	0.095795
24000	5000	0.093017
25000	5000	0.096427
26000	5000	0.109646
27000	5000	0.105749
28000	5000	0.110762
29000	5000	0.117284
30000	5000	0.120957
31000	5000	0.122855
32000	5000	0.12464
33000	5000	0.127358
34000	5000	0.126068
35000	5000	0.134745
36000	5000	0.141162
37000	5000	0.143083
38000	5000	0.140621
39000	5000	0.145133
40000	5000	0.152509
41000	5000	0.154394
42000	5000	0.158807
43000	5000	0.160929
44000	5000	0.160889
45000	5000	0.168353
46000	5000	0.169891
47000	5000	0.173939
48000	5000	0.172695
49000	5000	0.171645
50000	5000	0.18926
